Date,Employee ID,Employee Name,Role,Department,Entity,Seniority Level,Headcount,Base Salary,Bonus,Total Compensation,Attrition Flag,New Hire Flag,Budgeted Salary,Budgeted Headcount
2023-01-01,EMP04769,Employee_4769,Support Agent,Human Resources,TapForge CN,Mid,1,3286.02,688.33,3974.35,0,0,3532.9348646086887,1
2023-01-01,EMP04770,Employee_4770,Localization Lead,Human Resources,TapForge CN,Senior,1,4598.98,442.37,5041.349999999999,0,0,4695.560540064926,0
2023-01-01,EMP04771,Employee_4771,Localization Lead,Human Resources,TapForge CN,Lead,1,5112.55,1186.24,6298.79,0,0,4953.989083736283,1
2023-01-01,EMP04772,Employee_4772,Backend Engineer,Marketing,TapForge CN,Mid,1,2702.56,179.54,2882.1,0,0,2842.328912956951,1
2023-01-01,EMP04773,Employee_4773,Game Designer,Marketing,TapForge CN,Mid,1,5166.46,621.17,5787.63,0,0,5616.564052342142,1
2023-01-01,EMP04774,Employee_4774,Support Agent,Marketing,TapForge CN,Lead,1,3193.54,247.69,3441.23,0,1,3392.643992488911,1
2023-01-01,EMP04775,Employee_4775,Support Agent,Marketing,TapForge CN,Mid,1,4216.6,335.34,4551.9400000000005,0,0,4333.419997795727,1
2023-01-01,EMP04776,Employee_4776,Support Agent,Marketing,TapForge CN,Senior,1,3228.11,510.48,3738.59,0,0,3378.1019950144037,1
2023-01-01,EMP04777,Employee_4777,LiveOps Analyst,Marketing,TapForge CN,Mid,1,2347.71,513.07,2860.78,0,0,2469.308985844649,1
2023-01-01,EMP04778,Employee_4778,Localization Lead,LiveOps,TapForge CN,Senior,1,3381.67,419.88,3801.55,0,0,3622.5293593418546,1
2023-01-01,EMP04779,Employee_4779,UX Researcher,LiveOps,TapForge CN,Senior,1,4104.42,319.57,4423.99,1,0,4039.591308957616,1
2023-01-01,EMP04780,Employee_4780,Backend Engineer,LiveOps,TapForge CN,Mid,1,3367.58,280.31,3647.89,0,0,3589.8172440942253,1
2023-01-01,EMP04781,Employee_4781,Backend Engineer,LiveOps,TapForge CN,Junior,1,2139.56,424.24,2563.8,0,0,2098.4092040835235,0
2023-01-01,EMP04782,Employee_4782,Localization Lead,BI & Analytics,TapForge CN,Lead,1,3600.22,486.74,4086.96,0,0,3735.816090310005,1
2023-01-01,EMP04783,Employee_4783,Backend Engineer,BI & Analytics,TapForge CN,Senior,1,3545.85,745.83,4291.68,0,1,3496.3586465985222,0
2023-01-01,EMP04784,Employee_4784,LiveOps Analyst,BI & Analytics,TapForge CN,Lead,1,4917.57,545.17,5462.74,0,0,5111.961091985128,1
2023-01-01,EMP04785,Employee_4785,Backend Engineer,BI & Analytics,TapForge CN,Lead,1,4408.75,278.65,4687.4,0,0,4362.184682532893,1
2023-01-01,EMP04786,Employee_4786,Support Agent,Infrastructure,TapForge CN,Senior,1,4082.38,679.08,4761.46,0,0,4007.110444594722,1
2023-01-01,EMP04787,Employee_4787,LiveOps Analyst,Infrastructure,TapForge CN,Junior,1,5072.23,346.09,5418.32,0,1,5033.3129235486085,1
2023-01-01,EMP04788,Employee_4788,UX Researcher,Infrastructure,TapForge CN,Senior,1,3000.6,349.19,3349.79,0,0,3082.5098017760456,1
2023-01-01,EMP04789,Employee_4789,Support Agent,Infrastructure,TapForge CN,Lead,1,4332.02,989.17,5321.1900000000005,0,0,4451.224491543601,1
2023-01-01,EMP04790,Employee_4790,Game Designer,H.R.,WhaleCare PH,Senior,1,3552.43,722.03,4274.46,1,0,3636.2732401455237,1
2023-01-01,EMP04791,Employee_4791,LiveOps Analyst,R&D,WhaleCare PH,Senior,1,3755.37,488.56,4243.93,0,0,3783.8908237299856,1
2023-01-01,EMP04792,Employee_4792,UX Researcher,R&D,WhaleCare PH,Lead,1,3715.9,546.21,4262.110000000001,0,0,3555.719506314044,1
2023-01-01,EMP04793,Employee_4793,Backend Engineer,R&D,WhaleCare PH,Lead,1,2135.8,497.36,2633.1600000000003,0,0,2047.3918279827535,1
2023-01-01,EMP04794,Employee_4794,Localization Lead,Human Resources,WhaleCare PH,Senior,1,3614.72,358.77,3973.49,0,0,3948.112373095021,1
2023-01-01,EMP04795,Employee_4795,Backend Engineer,Human Resources,WhaleCare PH,Senior,1,3421.48,755.43,4176.91,0,0,3741.3776829097337,1
2023-01-01,EMP04796,Employee_4796,Localization Lead,Human Resources,WhaleCare PH,Lead,1,3717.37,644.85,4362.22,0,0,3860.0210537252324,0
2023-01-01,EMP04797,Employee_4797,Game Designer,Human Resources,WhaleCare PH,Junior,1,3666.43,587.12,4253.55,0,0,3697.9350214880824,1
2023-01-01,EMP04798,Employee_4798,Support Agent,Human Resources,WhaleCare PH,Junior,1,3499.91,259.86,3759.77,0,0,3348.9700687167146,1
2023-01-01,EMP04799,Employee_4799,Localization Lead,Human Resources,WhaleCare PH,Junior,1,3719.22,412.94,4132.16,0,0,3621.155214382371,1
2023-01-01,EMP04800,Employee_4800,Backend Engineer,Marketing,WhaleCare PH,Lead,1,4314.34,366.36,4680.7,0,0,4434.38570749273,1
2023-01-01,EMP04801,Employee_4801,UX Researcher,Marketing,WhaleCare PH,Lead,1,2690.43,647.79,3338.22,0,0,2580.842152839283,1
2023-01-01,EMP04802,Employee_4802,LiveOps Analyst,Marketing,WhaleCare PH,Senior,1,3144.79,472.85,3617.64,0,0,3015.8246385517186,1
2023-01-01,EMP04803,Employee_4803,Backend Engineer,Marketing,WhaleCare PH,Junior,1,3472.98,717.87,4190.85,0,0,3370.245727159139,1
2023-01-01,EMP04804,Employee_4804,Localization Lead,Marketing,WhaleCare PH,Senior,1,5244.99,329.96,5574.95,1,0,5204.81555798639,1
2023-01-01,EMP04805,Employee_4805,Game Designer,Marketing,WhaleCare PH,Senior,1,3561.53,580.56,4142.09,0,0,3639.222678671348,1
2023-01-01,EMP04806,Employee_4806,Support Agent,Marketing,WhaleCare PH,Lead,1,4129.32,262.13,4391.45,0,0,3980.917668345837,1
2023-01-01,EMP04807,Employee_4807,Localization Lead,LiveOps,WhaleCare PH,Senior,1,4954.63,342.32,5296.95,0,0,4735.694587054159,1
2023-01-01,EMP04808,Employee_4808,Backend Engineer,LiveOps,WhaleCare PH,Lead,1,3379.2,499.04,3878.24,0,1,3578.374890195727,1
2023-01-01,EMP04809,Employee_4809,Support Agent,LiveOps,WhaleCare PH,Lead,1,3371.32,320.53,3691.8500000000004,0,0,3305.125540060609,1
2023-01-01,EMP04810,Employee_4810,LiveOps Analyst,LiveOps,WhaleCare PH,Mid,1,4115.58,538.9,4654.48,0,0,4211.265218381296,1
2023-01-01,EMP04811,Employee_4811,LiveOps Analyst,BI & Analytics,WhaleCare PH,Senior,1,2459.36,603.01,3062.37,0,0,2460.689363192111,0
2023-01-01,EMP04812,Employee_4812,Backend Engineer,BI & Analytics,WhaleCare PH,Lead,1,5790.17,840.39,6630.56,0,0,5960.019468337786,1
2023-01-01,EMP04813,Employee_4813,LiveOps Analyst,BI & Analytics,WhaleCare PH,Junior,1,4326.31,1028.56,5354.870000000001,0,0,4294.96928050061,1
2023-01-01,EMP04814,Employee_4814,UX Researcher,BI & Analytics,WhaleCare PH,Mid,1,3473.16,766.52,4239.68,0,0,3572.181159507557,0
2023-01-01,EMP04815,Employee_4815,UX Researcher,BI & Analytics,WhaleCare PH,Mid,1,3712.48,811.1,4523.58,0,0,3727.683616466377,1
2023-01-01,EMP04816,Employee_4816,LiveOps Analyst,BI & Analytics,WhaleCare PH,Lead,1,3910.45,591.2,4501.65,1,0,3795.6162338953545,1
2023-01-01,EMP04817,Employee_4817,UX Researcher,Infrastructure,WhaleCare PH,Mid,1,2838.73,183.15,3021.88,0,0,2698.7447411891485,1
2023-01-01,EMP04818,Employee_4818,Support Agent,Infrastructure,WhaleCare PH,Mid,1,3650.25,909.68,4559.93,0,0,3499.8374857096114,0
2023-01-01,EMP04819,Employee_4819,UX Researcher,Infrastructure,WhaleCare PH,Lead,1,3408.88,432.5,3841.38,0,0,3702.3324385203823,1
2023-01-01,EMP04820,Employee_4820,Support Agent,Infrastructure,WhaleCare PH,Mid,1,2287.52,114.61,2402.13,0,0,2193.563554654199,0
2023-01-01,EMP04821,Employee_4821,Localization Lead,Infrastructure,WhaleCare PH,Mid,1,3342.22,419.54,3761.7599999999998,0,1,3624.0759643606107,0
2023-01-01,EMP04822,Employee_4822,UX Researcher,Infrastructure,WhaleCare PH,Junior,1,2937.67,555.11,3492.78,0,0,3205.9833578540324,1
2023-01-01,EMP04823,Employee_4823,UX Researcher,Infrastructure,WhaleCare PH,Junior,1,2694.84,593.84,3288.6800000000003,0,0,2801.0315826132805,1
2023-01-01,EMP04824,Employee_4824,Backend Engineer,R&D,SummonStorm BR,Junior,1,5581.06,392.63,5973.6900000000005,0,0,5599.494040778083,1
2023-01-01,EMP04825,Employee_4825,Backend Engineer,R&D,SummonStorm BR,Junior,1,3503.55,470.76,3974.3100000000004,0,0,3633.3059144925664,1
2023-01-01,EMP04826,Employee_4826,Game Designer,R&D,SummonStorm BR,Mid,1,3250.34,430.99,3681.33,0,1,3218.402897030957,1
2023-01-01,EMP04827,Employee_4827,Localization Lead,R&D,SummonStorm BR,Junior,1,4113.73,810.5,4924.23,0,0,4377.05172320102,1
2023-01-01,EMP04828,Employee_4828,Game Designer,R&D,SummonStorm BR,Junior,1,3664.33,717.41,4381.74,0,0,3672.2768791275284,1
2023-01-01,EMP04829,Employee_4829,UX Researcher,R&D,SummonStorm BR,Junior,1,4224.46,933.04,5157.5,0,1,4356.761768550339,1
2023-01-01,EMP04830,Employee_4830,Support Agent,Human Resources,SummonStorm BR,Mid,1,3246.79,594.48,3841.27,0,0,3169.902133503544,1
2023-01-01,EMP04831,Employee_4831,LiveOps Analyst,Human Resources,SummonStorm BR,Senior,1,3790.2,230.5,4020.7,0,0,3797.70734637699,1
2023-01-01,EMP04832,Employee_4832,LiveOps Analyst,Human Resources,SummonStorm BR,Lead,1,3125.47,597.67,3723.14,0,0,3403.49280358422,1
2023-01-01,EMP04833,Employee_4833,Game Designer,Human Resources,SummonStorm BR,Mid,1,3868.55,905.34,4773.89,0,1,3988.628057220254,1
2023-01-01,EMP04834,Employee_4834,Backend Engineer,Human Resources,SummonStorm BR,Senior,1,3646.6,323.49,3970.09,0,0,3784.3692188550954,1
2023-01-01,EMP04835,Employee_4835,UX Researcher,Marketing,SummonStorm BR,Senior,1,3908.96,665.93,4574.89,0,1,3968.72373241467,0
2023-01-01,EMP04836,Employee_4836,UX Researcher,Marketing,SummonStorm BR,Lead,1,5050.63,1057.06,6107.6900000000005,0,0,5373.037961998194,1
2023-01-01,EMP04837,Employee_4837,Backend Engineer,Marketing,SummonStorm BR,Lead,1,4384.15,572.1,4956.25,0,1,4726.201979219503,1
2023-01-01,EMP04838,Employee_4838,UX Researcher,Marketing,SummonStorm BR,Lead,1,3844.92,330.7,4175.62,0,0,3741.957654147131,0
2023-01-01,EMP04839,Employee_4839,Localization Lead,Marketing,SummonStorm BR,Mid,1,3549.15,403.9,3953.05,0,0,3558.0155726199428,1
2023-01-01,EMP04840,Employee_4840,Backend Engineer,Marketing,SummonStorm BR,Mid,1,2750.68,572.41,3323.0899999999997,0,0,2717.682633004507,1
2023-01-01,EMP04841,Employee_4841,UX Researcher,Marketing,SummonStorm BR,Lead,1,4033.07,839.07,4872.14,0,1,4203.093780817665,0
2023-01-01,EMP04842,Employee_4842,LiveOps Analyst,LiveOps,SummonStorm BR,Mid,1,4032.98,300.93,4333.91,0,0,4345.165296100431,1
2023-01-01,EMP04843,Employee_4843,Localization Lead,LiveOps,SummonStorm BR,Mid,1,4743.52,1158.11,5901.63,0,1,4840.927964006694,1
2023-01-01,EMP04844,Employee_4844,Localization Lead,LiveOps,SummonStorm BR,Senior,1,2848.92,289.93,3138.85,0,0,2802.6149561433626,0
2023-01-01,EMP04845,Employee_4845,UX Researcher,LiveOps,SummonStorm BR,Senior,1,2560.01,599.9,3159.9100000000003,0,0,2790.7282039880265,1
2023-01-01,EMP04846,Employee_4846,UX Researcher,LiveOps,SummonStorm BR,Lead,1,3351.68,229.34,3581.02,0,0,3468.744574470729,1
2023-01-01,EMP04847,Employee_4847,Localization Lead,LiveOps,SummonStorm BR,Senior,1,4077.14,251.93,4329.07,0,1,4129.874395462626,1
2023-01-01,EMP04848,Employee_4848,UX Researcher,BI & Analytics,SummonStorm BR,Junior,1,4160.13,562.56,4722.6900000000005,0,1,4389.156131741161,1
2023-01-01,EMP04849,Employee_4849,Localization Lead,BI & Analytics,SummonStorm BR,Lead,1,4641.75,1025.94,5667.6900000000005,0,0,5102.932986237531,1
2023-01-01,EMP04850,Employee_4850,LiveOps Analyst,BI & Analytics,SummonStorm BR,Lead,1,2522.14,424.41,2946.5499999999997,0,0,2432.411629633769,1
2023-01-01,EMP04851,Employee_4851,Game Designer,BI & Analytics,SummonStorm BR,Senior,1,4962.11,1141.3,6103.41,0,1,4738.4337233392735,1
2023-01-01,EMP04852,Employee_4852,Game Designer,BI & Analytics,SummonStorm BR,Mid,1,4661.55,488.37,5149.92,0,0,4563.481115636333,1
2023-01-01,EMP04853,Employee_4853,UX Researcher,BI & Analytics,SummonStorm BR,Junior,1,5038.28,1254.86,6293.139999999999,0,0,5295.300802730645,0
2023-01-01,EMP04854,Employee_4854,LiveOps Analyst,Infrastructure,SummonStorm BR,Junior,1,4356.4,1077.93,5434.33,0,0,4528.838930794835,1
2023-01-01,EMP04855,Employee_4855,Support Agent,Infrastructure,SummonStorm BR,Junior,1,4491.54,271.99,4763.53,0,0,4491.983061620793,1
2023-01-01,EMP04856,Employee_4856,UX Researcher,Infrastructure,SummonStorm BR,Lead,1,3516.74,793.01,4309.75,1,0,3865.6807421553594,1
2023-01-01,EMP04857,Employee_4857,Localization Lead,Infrastructure,SummonStorm BR,Mid,1,3052.16,580.98,3633.14,0,0,3048.742237465076,1
2023-01-01,EMP04858,Employee_4858,Backend Engineer,Infrastructure,SummonStorm BR,Mid,1,3800.88,683.52,4484.4,0,0,3941.8502785182595,1
2023-01-01,EMP04859,Employee_4859,Game Designer,Infrastructure,SummonStorm BR,Junior,1,3318.89,674.04,3992.93,0,0,3560.6169153334504,1
2023-02-01,EMP04860,Employee_4860,LiveOps Analyst,R&D,Tapstorm SG,Senior,1,3839.81,335.77,4175.58,0,0,3996.532840590421,1
2023-02-01,EMP04861,Employee_4861,Support Agent,R&D,Tapstorm SG,Lead,1,2765.27,273.41,3038.68,0,0,2930.8032833708626,1
2023-02-01,EMP04862,Employee_4862,UX Researcher,R&D,Tapstorm SG,Senior,1,4165.89,547.95,4713.84,0,0,4117.500680754955,1
2023-02-01,EMP04863,Employee_4863,Support Agent,R&D,Tapstorm SG,Junior,1,5315.62,387.57,5703.19,1,0,5531.517576923018,0
2023-02-01,EMP04864,Employee_4864,Backend Engineer,R&D,Tapstorm SG,Junior,1,3497.93,804.6,4302.53,0,0,3766.936284344136,0
2023-02-01,EMP04865,Employee_4865,Backend Engineer,R&D,Tapstorm SG,Mid,1,3187.63,388.24,3575.87,0,0,3393.02099693277,1
2023-02-01,EMP04866,Employee_4866,Localization Lead,Human Resources,Tapstorm SG,Junior,1,3291.89,774.15,4066.04,0,0,3183.593100117436,0
2023-02-01,EMP04867,Employee_4867,Backend Engineer,Human Resources,Tapstorm SG,Junior,1,3156.5,495.91,3652.41,0,0,3278.267238761006,1
2023-02-01,EMP04868,Employee_4868,Game Designer,Human Resources,Tapstorm SG,Junior,1,2596.39,262.13,2858.52,1,1,2687.205236089864,1
2023-02-01,EMP04869,Employee_4869,Backend Engineer,Human Resources,Tapstorm SG,Mid,1,4089.1,554.39,4643.49,0,0,3994.8086387190533,1
2023-02-01,EMP04870,Employee_4870,Localization Lead,Human Resources,Tapstorm SG,Senior,1,3977.65,408.62,4386.27,0,0,4143.192747862068,1
2023-02-01,EMP04871,Employee_4871,Localization Lead,Human Resources,Tapstorm SG,Lead,1,4458.55,793.16,5251.71,0,0,4271.181153835472,1
2023-02-01,EMP04872,Employee_4872,Support Agent,Human Resources,Tapstorm SG,Senior,1,3485.1,418.85,3903.95,0,0,3524.562794506124,1
2023-02-01,EMP04873,Employee_4873,LiveOps Analyst,Marketing,Tapstorm SG,Lead,1,4550.53,535.59,5086.12,0,0,4561.696796701851,1
2023-02-01,EMP04874,Employee_4874,Game Designer,Marketing,Tapstorm SG,Lead,1,3171.35,426.0,3597.35,0,0,3189.469742723147,1
2023-02-01,EMP04875,Employee_4875,UX Researcher,Marketing,Tapstorm SG,Lead,1,5597.5,331.96,5929.46,0,0,5355.671019374402,1
2023-02-01,EMP04876,Employee_4876,Support Agent,Marketing,Tapstorm SG,Junior,1,3349.93,673.56,4023.49,0,0,3446.9889121431506,1
2023-02-01,EMP04877,Employee_4877,LiveOps Analyst,Marketing,Tapstorm SG,Junior,1,3601.12,865.33,4466.45,0,0,3771.4753600816744,0
2023-02-01,EMP04878,Employee_4878,Localization Lead,Marketing,Tapstorm SG,Junior,1,4332.2,717.56,5049.76,0,0,4395.359343222582,1
2023-02-01,EMP04879,Employee_4879,Localization Lead,Marketing,Tapstorm SG,Mid,1,5679.1,1084.04,6763.14,0,0,5726.794432425703,1
2023-02-01,EMP04880,Employee_4880,Localization Lead,LiveOps,Tapstorm SG,Senior,1,1436.49,333.44,1769.93,0,0,1391.6232954157394,1
2023-02-01,EMP04881,Employee_4881,Backend Engineer,LiveOps,Tapstorm SG,Mid,1,4341.11,534.63,4875.74,0,0,4568.821032669657,1
2023-02-01,EMP04882,Employee_4882,Support Agent,LiveOps,Tapstorm SG,Senior,1,4254.66,338.91,4593.57,0,0,4388.543235618662,1
2023-02-01,EMP04883,Employee_4883,LiveOps Analyst,LiveOps,Tapstorm SG,Mid,1,2693.54,539.59,3233.13,0,0,2882.2067306004706,1
2023-02-01,EMP04884,Employee_4884,LiveOps Analyst,LiveOps,Tapstorm SG,Senior,1,4458.3,919.04,5377.34,0,0,4622.3409635579765,1
2023-02-01,EMP04885,Employee_4885,LiveOps Analyst,BI & Analytics,Tapstorm SG,Senior,1,2508.65,516.14,3024.79,0,0,2451.1630679517543,1
2023-02-01,EMP04886,Employee_4886,Game Designer,BI & Analytics,Tapstorm SG,Junior,1,3655.63,571.35,4226.9800000000005,0,0,3933.8511963575634,1
2023-02-01,EMP04887,Employee_4887,LiveOps Analyst,BI & Analytics,Tapstorm SG,Junior,1,2915.62,546.33,3461.95,0,0,2929.242943335705,1
2023-02-01,EMP04888,Employee_4888,UX Researcher,BI & Analytics,Tapstorm SG,Senior,1,4190.28,763.37,4953.65,0,0,4008.7232876969483,1
2023-02-01,EMP04889,Employee_4889,Game Designer,Infrastructure,Tapstorm SG,Mid,1,4313.79,368.54,4682.33,0,0,4430.146446389442,1
2023-02-01,EMP04890,Employee_4890,Game Designer,Infrastructure,Tapstorm SG,Lead,1,4384.57,939.19,5323.76,0,0,4583.440104415566,1
2023-02-01,EMP04891,Employee_4891,Game Designer,Infrastructure,Tapstorm SG,Lead,1,4022.17,204.59,4226.76,0,0,4363.491639230303,1
2023-02-01,EMP04892,Employee_4892,Localization Lead,Infrastructure,Tapstorm SG,Senior,1,3191.3,162.84,3354.1400000000003,0,0,3365.6154450492745,1
2023-02-01,EMP04893,Employee_4893,Localization Lead,Infrastructure,Tapstorm SG,Senior,1,3663.93,786.71,4450.639999999999,0,0,3756.9187351613195,1
2023-02-01,EMP04894,Employee_4894,Game Designer,R&D,TapForge CN,Lead,1,3610.04,186.35,3796.39,0,0,3436.832652624322,1
2023-02-01,EMP04895,Employee_4895,UX Researcher,R&D,TapForge CN,Mid,1,4306.96,688.56,4995.52,0,0,4288.1587076483465,0
2023-02-01,EMP04896,Employee_4896,Backend Engineer,R&D,TapForge CN,Junior,1,3702.2,310.92,4013.12,0,0,3559.72012907477,1
2023-02-01,EMP04897,Employee_4897,Localization Lead,R&D,TapForge CN,Mid,1,4853.67,560.79,5414.46,0,0,5247.906225139037,0
2023-02-01,EMP04898,Employee_4898,LiveOps Analyst,Human Resources,TapForge CN,Lead,1,1051.15,134.0,1185.15,0,0,1042.1023756844381,1
2023-02-01,EMP04899,Employee_4899,UX Researcher,Human Resources,TapForge CN,Junior,1,3647.61,193.8,3841.4100000000003,1,0,3934.8491456916927,1
2023-02-01,EMP04900,Employee_4900,Backend Engineer,H.R.,TapForge CN,Mid,1,3066.49,423.59,3490.08,0,0,3180.7755553401516,1
2023-02-01,EMP04901,Employee_4901,UX Researcher,Human Resources,TapForge CN,Mid,1,4091.56,404.7,4496.26,0,0,4138.226950842651,1
2023-02-01,EMP04902,Employee_4902,Support Agent,Human Resources,TapForge CN,Senior,1,2680.0,200.66,2880.66,0,0,2888.896095805969,1
2023-02-01,EMP04903,Employee_4903,UX Researcher,Human Resources,TapForge CN,Lead,1,2979.96,547.61,3527.57,0,0,3017.412220469904,1
2023-02-01,EMP04904,Employee_4904,Game Designer,Marketing,TapForge CN,Junior,1,5183.83,333.96,5517.79,0,0,4955.522758232747,0
2023-02-01,EMP04905,Employee_4905,UX Researcher,Marketing,TapForge CN,Junior,1,4192.65,801.22,4993.87,0,0,4312.511213623111,1
2023-02-01,EMP04906,Employee_4906,Localization Lead,Marketing,TapForge CN,Junior,1,2630.59,403.11,3033.7000000000003,0,0,2521.274617847507,0
2023-02-01,EMP04907,Employee_4907,LiveOps Analyst,Marketing,TapForge CN,Senior,1,4153.39,471.69,4625.08,0,0,3994.6520146371354,1
2023-02-01,EMP04908,Employee_4908,Localization Lead,H.R.,TapForge CN,Junior,1,3235.77,365.02,3600.79,0,0,3395.390973278946,0
2023-02-01,EMP04909,Employee_4909,Localization Lead,Marketing,TapForge CN,Senior,1,3232.94,488.09,3721.03,0,0,3092.699562555161,0
2023-02-01,EMP04910,Employee_4910,Localization Lead,LiveOps,TapForge CN,Senior,1,3813.57,526.53,4340.1,0,0,4122.049497392935,1
2023-02-01,EMP04911,Employee_4911,Support Agent,LiveOps,TapForge CN,Mid,1,5290.7,977.55,6268.25,1,0,5461.923330405825,1
2023-02-01,EMP04912,Employee_4912,Support Agent,LiveOps,TapForge CN,Lead,1,4698.37,790.37,5488.74,0,0,5119.131184098474,1
2023-02-01,EMP04913,Employee_4913,Backend Engineer,LiveOps,TapForge CN,Senior,1,2832.56,627.3,3459.8599999999997,0,0,3072.8618377313455,1
2023-02-01,EMP04914,Employee_4914,LiveOps Analyst,LiveOps,TapForge CN,Senior,1,4385.86,640.16,5026.0199999999995,0,0,4786.263880139722,1
2023-02-01,EMP04915,Employee_4915,Localization Lead,BI & Analytics,TapForge CN,Mid,1,3901.06,519.0,4420.0599999999995,0,0,4246.25826024842,1
2023-02-01,EMP04916,Employee_4916,UX Researcher,BI & Analytics,TapForge CN,Junior,1,2271.94,143.14,2415.08,0,0,2489.3743643378098,1
2023-02-01,EMP04917,Employee_4917,LiveOps Analyst,BI & Analytics,TapForge CN,Lead,1,4479.59,667.19,5146.780000000001,0,0,4459.599924958086,1
2023-02-01,EMP04918,Employee_4918,Support Agent,BI & Analytics,TapForge CN,Junior,1,4591.3,828.09,5419.39,1,0,4463.423072180365,1
2023-02-01,EMP04919,Employee_4919,UX Researcher,BI & Analytics,TapForge CN,Senior,1,4565.95,681.56,5247.51,0,1,4846.787873498669,1
2023-02-01,EMP04920,Employee_4920,UX Researcher,Infrastructure,TapForge CN,Mid,1,4740.39,595.97,5336.360000000001,0,0,5136.681634381496,1
2023-02-01,EMP04921,Employee_4921,Game Designer,Infrastructure,TapForge CN,Mid,1,4456.74,788.72,5245.46,0,0,4863.551242988501,1
2023-02-01,EMP04922,Employee_4922,Game Designer,Infrastructure,TapForge CN,Lead,1,3730.16,559.38,4289.54,0,0,3912.8303632455404,1
2023-02-01,EMP04923,Employee_4923,Support Agent,Infrastructure,TapForge CN,Lead,1,4206.0,514.5,4720.5,0,0,4473.889878050827,1
2023-02-01,EMP04924,Employee_4924,LiveOps Analyst,Infrastructure,TapForge CN,Lead,1,3864.58,819.98,4684.5599999999995,0,0,3885.8292921175625,0
2023-02-01,EMP04925,Employee_4925,Backend Engineer,Infrastructure,TapForge CN,Junior,1,4200.83,269.63,4470.46,0,0,4381.527297576715,1
2023-02-01,EMP04926,Employee_4926,Support Agent,Infrastructure,TapForge CN,Mid,1,4483.13,914.21,5397.34,0,0,4404.282837332394,1
2023-02-01,EMP04927,Employee_4927,Game Designer,R&D,WhaleCare PH,Senior,1,3642.62,837.39,4480.01,0,0,3463.6729621329723,1
2023-02-01,EMP04928,Employee_4928,Support Agent,R&D,WhaleCare PH,Junior,1,2753.8,641.52,3395.32,0,0,2864.3343283672093,1
2023-02-01,EMP04929,Employee_4929,Backend Engineer,R&D,WhaleCare PH,Senior,1,3530.53,434.25,3964.78,0,0,3693.2506327354336,1
2023-02-01,EMP04930,Employee_4930,Game Designer,R&D,WhaleCare PH,Junior,1,1987.34,225.6,2212.94,0,0,2152.382797738675,1
2023-02-01,EMP04931,Employee_4931,Game Designer,R&D,WhaleCare PH,Lead,1,2758.61,339.15,3097.76,0,0,3007.7529768207046,1
2023-02-01,EMP04932,Employee_4932,Backend Engineer,Human Resources,WhaleCare PH,Junior,1,3886.46,264.06,4150.52,0,0,3720.734689512187,1
2023-02-01,EMP04933,Employee_4933,LiveOps Analyst,Human Resources,WhaleCare PH,Lead,1,3327.71,572.28,3899.99,0,0,3285.6911645959804,1
